OrderID,CustomerID,ManagerID,Quantity,Price,Freight,OrderDate,ShippedDate
2148,ZG51,man23,85,68.39,17.29,2018-03-10,2018-05-19
2149,LA52,man26,87,24.67,10.56,2018-04-09,2018-05-04
2150,MB15,man67,4,46.99,16.75,2018-04-20,2018-04-30
2151,OH14,man73,10,71.96,20.59,2018-04-05,2018-05-19
2152,RN06,man87,8,54.52,28.96,2018-04-03,2018-05-14
2153,KR04,man25,19,66.43,15.17,2018-04-06,2018-05-05
2154,PU55,man05,6,50.1,20.32,2018-03-30,2018-05-06
2155,LA44,man55,9,23.14,10.91,2018-03-25,2018-05-14
2156,JQ81,man92,57,28.33,18.96,2018-03-21,2018-05-30
2157,UU90,man20,100,26.23,15.56,2018-03-10,2018-05-28
2158,OZ12,man93,93,68.59,29.74,2018-04-18,2018-05-10
2159,RE10,man78,16,61.52,13.54,2018-04-09,2018-05-26
2160,UT12,man76,15,74.59,19.59,2018-04-22,2018-05-09
2161,QQ43,man80,56,81.44,11.99,2018-04-25,2018-05-23
2162,XW15,man96,4,83.54,10.37,2018-03-12,2018-05-28
2163,UX32,man93,21,29.72,14.6,2018-04-15,2018-05-13
2164,ZA54,man99,47,95.27,12.73,2018-03-02,2018-05-10
2165,GV12,man61,46,24.41,29.44,2018-03-03,2018-05-23
2166,RW04,man15,89,65.88,18.93,2018-04-20,2018-05-19
2167,EI43,man88,87,53.44,18.08,2018-04-22,2018-05-01
2168,EP75,man74,53,41.21,18.23,2018-03-26,2018-05-24
2169,OR46,man79,13,91.06,24.29,2018-03-18,2018-05-17
2170,KR96,man98,38,29.15,23.64,2018-03-14,2018-05-20
2171,XQ50,man48,59,60.29,18.81,2018-04-05,2018-05-05
2172,DC15,man15,86,23.45,17.33,2018-04-23,2018-05-16
2173,KZ83,man16,89,58.83,11.94,2018-03-20,2018-05-29
2174,VJ01,man33,65,77.35,21.38,2018-04-21,2018-05-18
2175,MT20,man10,46,85.85,15.37,2018-04-14,2018-05-17
2176,YU22,man96,60,76.7,14.95,2018-03-25,2018-05-06
2177,DI65,man75,77,53.93,27.1,2018-04-19,2018-05-13
2178,SB23,man81,58,28.5,10.11,2018-04-14,2018-05-18
2179,QV78,man43,88,76.92,24.13,2018-03-15,2018-05-23
2180,IT44,man27,85,22.77,16.98,2018-03-19,2018-05-26
2181,DM11,man48,47,66.77,14.22,2018-04-08,2018-05-06
2182,TU25,man44,84,40.07,24.52,2018-04-20,2018-05-17
2183,XQ76,man29,12,52.73,12.58,2018-04-15,2018-05-08
2184,AW85,man17,49,90.89,12.78,2018-03-02,2018-05-27
2185,XN28,man33,82,46.98,25.33,2018-03-13,2018-05-28
2186,ZK75,man78,27,97.13,14.42,2018-04-15,2018-04-30
2187,BD68,man41,50,80.79,26.84,2018-04-17,2018-05-17
2188,AR98,man21,94,51.34,17.11,2018-04-03,2018-05-20
2189,KK42,man73,28,31.91,20.43,2018-04-30,2018-05-16
2190,RF25,man56,44,61.48,21.78,2018-04-13,2018-05-01
2191,CE91,man89,72,70.86,21.12,2018-03-10,2018-05-11
2192,MZ48,man08,84,79.69,22.78,2018-03-16,2018-05-23
2193,VQ77,man08,10,21.9,23.84,2018-03-01,2018-05-10
2194,HH93,man64,12,45.23,26.05,2018-03-24,2018-05-02
2195,GK46,man52,3,67.55,25.91,2018-03-13,2018-05-11
2196,VM96,man96,42,99.09,26.95,2018-04-02,2018-05-09
2197,JE50,man05,21,97.84,24.14,2018-04-22,2018-05-01
2198,EN19,man24,83,68.86,15.92,2018-04-24,2018-05-27
2199,XJ36,man46,44,71.39,27.25,2018-04-23,2018-05-02
2200,LG71,man68,59,39.09,29.02,2018-04-08,2018-05-15
2201,PJ10,man41,46,44.7,14.81,2018-03-18,2018-05-21
2202,TU43,man14,30,46.37,11.31,2018-04-13,2018-05-07
2203,JU99,man28,10,87.53,10.84,2018-03-18,2018-05-29
2204,DC35,man29,12,45.81,18.68,2018-04-19,2018-05-28
2205,YK77,man27,85,47.61,10.97,2018-04-23,2018-05-03
2206,MR53,man03,40,36.78,12.72,2018-04-22,2018-05-10
2207,KC77,man54,61,59.71,12.57,2018-04-03,2018-05-07
2208,BF41,man56,49,40.3,10.6,2018-04-09,2018-05-14
2209,TL04,man37,75,23.47,21.59,2018-03-21,2018-05-07
2210,RV38,man91,86,86.99,19.09,2018-04-14,2018-05-10
2211,SU66,man53,76,91.64,17.48,2018-03-09,2018-05-22
2212,JM10,man35,1,81.74,17.01,2018-04-18,2018-05-29
2213,EX42,man79,53,55.11,29.65,2018-03-19,2018-05-05
2214,WI93,man56,75,37.76,21.81,2018-03-15,2018-05-24
2215,FS36,man93,76,69.65,26.2,2018-03-21,2018-05-09
2216,JY95,man94,95,64.42,13.1,2018-03-21,2018-05-15
2217,NM94,man12,93,31.5,13.69,2018-04-09,2018-05-09
2218,UP21,man20,88,62.99,20.86,2018-04-08,2018-05-15
2219,XB71,man11,16,47.77,11.45,2018-04-25,2018-05-15
2220,PQ07,man32,82,38.96,10.51,2018-04-12,2018-05-23
2221,EK36,man24,74,20.21,28.13,2018-04-03,2018-05-02
2222,PE37,man51,94,98.56,21.73,2018-04-21,2018-05-22
2223,ET30,man69,86,49.93,10.33,2018-04-23,2018-05-15
2224,RV07,man01,67,85.78,23.06,2018-04-27,2018-05-29
2225,JA36,man69,6,34.28,12.27,2018-03-04,2018-05-09
2226,PI66,man66,1,24.93,10.77,2018-03-19,2018-05-30
2227,ZB54,man21,100,30.07,13.67,2018-03-13,2018-05-14
2228,AO31,man14,90,89.16,15.34,2018-04-03,2018-05-16
2229,AS31,man44,57,67.76,25.29,2018-03-10,2018-05-21
2230,PK34,man06,37,59.72,17.54,2018-03-25,2018-05-07
2231,XV95,man15,15,72.09,17.84,2018-04-18,2018-05-28
2232,JE17,man67,77,58.49,16.54,2018-03-16,2018-04-30
2233,JT97,man62,57,87.78,18.87,2018-04-29,2018-05-22
2234,CP48,man93,4,24.04,28.08,2018-03-18,2018-05-04
2235,KX18,man67,59,25.13,12.22,2018-04-10,2018-05-25
2236,CG68,man22,76,27.75,21.94,2018-04-21,2018-05-07
2237,NB51,man55,29,34.96,21.14,2018-03-07,2018-05-01
2238,UL22,man37,21,25.03,17.47,2018-03-12,2018-05-08
2239,QY95,man32,30,31.1,25.81,2018-03-23,2018-05-07
2240,GI57,man83,78,70.26,21.79,2018-03-23,2018-05-07
2241,DE14,man09,36,20.03,11.97,2018-04-18,2018-05-22
2242,TS35,man91,5,21.6,15.85,2018-03-25,2018-05-26
2243,PI58,man63,57,20.88,22.22,2018-04-28,2018-05-17
2244,LC88,man94,39,51.65,17.77,2018-04-02,2018-05-02
2245,YI83,man60,47,77.0,16.66,2018-04-05,2018-05-26
2246,VX53,man40,16,25.5,13.78,2018-03-01,2018-05-27
2247,SL77,man73,62,73.54,20.5,2018-04-24,2018-05-05
2248,AN14,man31,95,53.51,29.72,2018-03-26,2018-05-01
2249,XR35,man94,53,20.51,16.0,2018-03-30,2018-05-12
2250,YH82,man87,56,95.63,20.12,2018-04-14,2018-05-04
2251,HO04,man80,52,57.51,27.52,2018-04-14,2018-05-16
2252,NC26,man62,57,66.38,14.98,2018-04-15,2018-05-09
2253,KS04,man84,65,52.88,20.27,2018-03-04,2018-05-12
2254,IM86,man95,32,92.68,26.95,2018-03-20,2018-05-12
2255,ZG90,man78,82,49.98,12.67,2018-04-13,2018-05-21
2256,IS83,man40,41,23.21,18.78,2018-04-25,2018-05-12
2257,DB28,man10,4,92.27,12.02,2018-04-13,2018-05-07
2258,SD41,man26,66,84.7,17.55,2018-03-23,2018-05-09
2259,FI83,man00,3,20.76,13.64,2018-03-10,2018-05-26
2260,BM85,man61,16,38.58,24.08,2018-03-14,2018-05-25
2261,DT25,man05,57,68.51,20.82,2018-03-06,2018-05-27
2262,BN65,man75,41,36.85,27.78,2018-04-30,2018-05-14
2263,BP61,man28,87,89.08,11.19,2018-03-28,2018-05-09
2264,VO42,man33,31,85.95,13.96,2018-03-24,2018-05-06
2265,OH99,man17,42,24.69,17.09,2018-03-06,2018-05-04
2266,RW86,man23,75,21.17,17.47,2018-03-16,2018-05-13
2267,NY00,man51,52,23.51,29.32,2018-04-12,2018-05-23
2268,LB58,man23,36,56.01,16.03,2018-04-03,2018-05-02
2269,NY30,man26,51,97.63,24.98,2018-04-19,2018-05-12
2270,UJ76,man84,27,64.78,25.47,2018-04-15,2018-05-21
2271,CS49,man97,74,47.23,21.66,2018-03-27,2018-05-18
2272,HE68,man09,35,49.75,27.57,2018-03-28,2018-05-29
2273,FG79,man77,69,64.35,10.51,2018-03-18,2018-05-08
2274,EB23,man71,72,32.62,26.08,2018-03-16,2018-05-22
2275,DO75,man20,96,41.74,16.26,2018-04-29,2018-05-13
2276,QF25,man60,89,33.07,18.92,2018-04-30,2018-05-23
2277,XB65,man06,99,85.82,25.99,2018-04-09,2018-05-03
2278,OL20,man36,89,29.14,20.79,2018-04-10,2018-05-19
2279,DP39,man97,100,51.29,15.78,2018-04-26,2018-05-21
2280,UG19,man33,28,93.79,19.63,2018-04-01,2018-05-18
2281,BD77,man10,19,95.75,19.28,2018-03-06,2018-05-02
2282,RB41,man39,91,76.55,19.83,2018-04-03,2018-05-04
2283,QQ27,man54,42,52.02,19.97,2018-03-06,2018-05-16
2284,AG27,man93,80,21.89,25.83,2018-03-09,2018-05-20
2285,OZ45,man88,39,35.47,14.92,2018-03-22,2018-05-19
2286,LH85,man72,41,76.73,20.72,2018-03-14,2018-05-20
2287,LF98,man32,4,70.79,15.36,2018-04-17,2018-05-10
2288,FN40,man15,47,26.59,22.02,2018-03-23,2018-05-29
2289,RU30,man15,27,81.57,10.08,2018-04-30,2018-05-11
2290,JZ83,man00,76,21.99,28.22,2018-03-25,2018-05-26
2291,VK68,man59,25,41.68,29.8,2018-04-02,2018-05-20
2292,MY23,man42,15,21.54,25.17,2018-03-14,2018-05-13
2293,EP03,man74,55,42.79,24.63,2018-03-04,2018-05-17
2294,PO27,man28,14,21.77,18.58,2018-04-20,2018-05-17
2295,CN19,man19,14,96.26,16.07,2018-04-25,2018-05-29
2296,FU39,man68,34,92.52,22.31,2018-04-24,2018-05-27
2297,AQ38,man05,16,34.67,24.07,2018-04-22,2018-05-10
2298,IZ90,man62,17,82.96,11.39,2018-04-25,2018-05-03
2299,IR64,man34,5,71.47,15.63,2018-03-18,2018-04-30
2300,DA77,man79,35,94.61,18.69,2018-03-13,2018-05-03
2301,EC71,man10,31,66.29,22.49,2018-04-08,2018-05-10
2302,IA35,man37,36,86.77,12.28,2018-04-16,2018-05-30
2303,OR79,man19,14,96.81,11.53,2018-03-09,2018-05-30
2304,ZG19,man03,74,56.41,14.58,2018-04-11,2018-05-20
2305,ZW40,man97,2,33.15,16.0,2018-03-03,2018-05-19
2306,NP12,man12,8,89.68,29.07,2018-03-02,2018-05-12
2307,BR96,man14,73,88.35,21.27,2018-04-15,2018-05-13
2308,IG20,man52,85,47.91,17.97,2018-04-26,2018-05-11
2309,WZ65,man80,82,54.94,19.05,2018-04-01,2018-05-09
2310,ZD21,man77,42,56.81,10.21,2018-04-16,2018-04-30
2311,OL37,man14,55,87.7,10.35,2018-04-11,2018-05-15
2312,ZS21,man35,78,59.28,16.0,2018-04-24,2018-05-22
2313,HR23,man61,65,92.47,22.4,2018-03-14,2018-05-08
2314,RB55,man63,79,61.53,13.04,2018-03-28,2018-04-30
2315,NG36,man44,86,53.65,21.08,2018-04-01,2018-05-09
2316,ZE27,man53,13,29.24,17.87,2018-04-09,2018-05-28
2317,XP43,man46,45,25.03,15.57,2018-04-19,2018-05-01
2318,LC63,man14,86,40.61,12.25,2018-03-19,2018-05-10
2319,GC25,man24,13,99.82,17.77,2018-04-08,2018-05-28
2320,NS56,man57,88,83.82,23.11,2018-04-20,2018-05-11
2321,UL48,man99,77,83.98,10.94,2018-04-26,2018-05-30
2322,JA45,man70,25,38.14,14.73,2018-03-24,2018-05-12
2323,KY91,man35,57,61.86,18.65,2018-04-25,2018-05-18
2324,WB00,man73,54,40.5,11.51,2018-04-12,2018-05-16
2325,QZ48,man36,29,56.71,28.31,2018-03-29,2018-05-10
2326,TB25,man28,78,51.99,27.41,2018-04-11,2018-05-17
2327,JJ94,man69,94,51.72,24.87,2018-04-28,2018-05-12
2328,KG90,man79,69,56.26,10.6,2018-04-30,2018-05-14
2329,ID18,man73,4,72.51,15.97,2018-04-26,2018-05-14
2330,OZ25,man70,23,42.59,29.27,2018-04-12,2018-05-28
2331,AC15,man63,50,99.03,13.61,2018-04-10,2018-05-20
2332,GP26,man48,6,62.61,25.99,2018-03-07,2018-05-13
2333,FU03,man17,67,59.73,25.31,2018-04-20,2018-05-06
2334,VV62,man64,54,69.63,19.98,2018-03-15,2018-05-07
2335,VU45,man08,89,35.74,21.01,2018-04-16,2018-05-14
2336,HK14,man14,10,60.72,15.97,2018-04-17,2018-04-30
2337,KF68,man01,70,84.43,25.02,2018-04-03,2018-05-28
2338,YU38,man78,65,72.37,18.31,2018-04-12,2018-05-08
2339,YW75,man76,76,46.62,12.28,2018-03-04,2018-05-09
2340,SI88,man20,50,44.14,27.09,2018-03-22,2018-05-25
2341,FJ11,man65,64,78.75,22.56,2018-03-03,2018-05-14
2342,DF56,man31,77,60.2,24.8,2018-03-19,2018-05-12
2343,JD93,man64,64,66.21,29.53,2018-04-29,2018-05-18
2344,FV99,man41,38,98.47,22.68,2018-04-05,2018-05-28
2345,OF01,man48,11,78.08,20.48,2018-04-03,2018-05-23
2346,RD14,man53,44,88.26,20.98,2018-03-09,2018-05-26
2347,ZH30,man65,27,94.99,24.43,2018-03-15,2018-05-27
2348,SF91,man88,26,38.94,17.57,2018-03-05,2018-05-12
2349,TH27,man18,66,97.53,23.42,2018-03-23,2018-05-26
2350,YP64,man68,66,41.35,16.33,2018-04-18,2018-05-24
2351,EK32,man05,23,51.0,29.46,2018-03-15,2018-05-22
2352,MV77,man92,39,27.82,19.2,2018-04-15,2018-05-06
2353,RS97,man82,95,51.58,20.91,2018-03-06,2018-05-22
2354,VL83,man54,94,86.71,27.7,2018-03-28,2018-05-10
2355,GP03,man01,48,61.14,18.87,2018-03-02,2018-05-15
2356,LU35,man40,37,21.1,27.42,2018-03-26,2018-05-12
2357,XD27,man72,23,22.25,15.82,2018-04-25,2018-05-23
2358,VB45,man28,49,55.49,10.97,2018-04-07,2018-05-05
2359,ZB85,man71,39,78.45,16.49,2018-03-04,2018-05-23
2360,IX17,man75,14,21.26,17.85,2018-03-28,2018-05-23
2361,OD02,man64,41,89.81,22.51,2018-03-30,2018-05-24
2362,YK09,man91,67,91.67,19.75,2018-03-27,2018-05-30
2363,WB11,man28,73,79.68,26.43,2018-04-07,2018-05-23
2364,YU91,man51,41,30.25,24.22,2018-04-09,2018-05-07
2365,DI10,man42,67,50.25,28.9,2018-03-20,2018-05-19
2366,GR26,man67,98,46.56,21.72,2018-04-12,2018-05-06
2367,EA27,man10,24,44.85,19.66,2018-04-28,2018-05-06
2368,WQ15,man57,92,72.4,16.92,2018-03-20,2018-05-07
2369,HV26,man72,30,92.99,19.81,2018-03-30,2018-05-12
2370,UW87,man90,26,79.17,13.19,2018-04-10,2018-05-19
2371,IR56,man61,79,99.03,25.87,2018-03-03,2018-05-10
2372,PY10,man11,34,74.52,26.38,2018-04-21,2018-05-11
2373,GF25,man82,45,20.78,15.99,2018-04-02,2018-05-14
2374,SV60,man90,98,36.53,10.41,2018-04-17,2018-05-23
2375,VI52,man93,59,67.26,11.03,2018-04-02,2018-05-18
2376,ME45,man49,36,46.32,11.99,2018-04-24,2018-05-30
2377,QR83,man09,52,41.94,21.78,2018-03-17,2018-05-17
2378,IK34,man84,27,48.25,19.3,2018-04-03,2018-05-05
2379,YT77,man24,45,58.72,18.36,2018-03-29,2018-05-23
2380,UU92,man74,23,71.55,17.81,2018-04-22,2018-05-11
2381,EM27,man99,98,29.05,27.47,2018-03-25,2018-05-09
2382,JC11,man41,38,31.01,22.81,2018-03-31,2018-05-26
2383,SK95,man03,99,21.52,13.99,2018-04-08,2018-05-27
2384,GJ44,man30,36,23.49,13.98,2018-04-08,2018-05-28
2385,FV22,man80,72,56.91,11.19,2018-03-18,2018-05-24
2386,SU52,man09,26,21.69,11.09,2018-03-08,2018-05-20
2387,SW11,man99,55,83.63,14.01,2018-03-30,2018-05-29
2388,IT66,man57,67,31.84,19.63,2018-04-21,2018-05-14
2389,FR04,man52,6,50.93,15.43,2018-03-08,2018-05-07
2390,RW91,man39,77,96.75,29.98,2018-04-28,2018-05-27
2391,QA67,man16,69,78.19,12.05,2018-03-29,2018-05-10
2392,YI96,man86,10,93.04,28.69,2018-03-20,2018-05-07
2393,WP23,man33,64,40.77,15.51,2018-03-17,2018-05-12
2394,QV43,man32,7,48.1,26.91,2018-03-05,2018-05-07
2395,MZ99,man98,14,46.8,21.41,2018-04-09,2018-05-04
2396,XD84,man35,58,37.82,26.92,2018-04-27,2018-05-08
2397,XT72,man67,50,25.32,15.56,2018-03-26,2018-05-12
2398,ZI57,man18,36,65.64,20.95,2018-03-29,2018-05-01
2399,SN28,man78,63,54.69,17.8,2018-03-16,2018-05-12
2400,EI52,man49,70,99.66,11.07,2018-03-11,2018-05-12
2401,NM73,man75,9,66.2,14.44,2018-04-26,2018-05-01
2402,JF61,man54,23,77.83,16.73,2018-04-24,2018-05-29
2403,OA53,man19,87,63.54,25.79,2018-04-16,2018-05-19
2404,EM16,man77,75,99.45,19.68,2018-03-19,2018-05-14
2405,ME45,man85,68,65.05,14.47,2018-04-18,2018-05-08
2406,UH32,man00,89,29.61,24.19,2018-03-31,2018-05-07
2407,RC93,man95,43,99.89,17.51,2018-03-28,2018-05-23
2408,HF71,man11,43,36.87,29.91,2018-03-05,2018-05-26
2409,GH22,man20,34,50.38,22.39,2018-04-15,2018-04-30
2410,BH05,man36,21,73.17,14.82,2018-03-21,2018-05-27
2411,SO35,man38,5,71.23,14.38,2018-04-12,2018-05-21
2412,LT16,man89,6,29.55,16.12,2018-03-01,2018-05-19
2413,QO52,man03,21,66.73,12.82,2018-03-14,2018-05-15
2414,WS45,man23,69,58.45,13.4,2018-04-21,2018-05-28
2415,LP13,man02,46,88.55,24.03,2018-04-29,2018-05-28
2416,KR00,man67,94,27.95,16.44,2018-04-28,2018-05-04
2417,TK22,man51,22,53.52,19.71,2018-03-06,2018-05-04
2418,HK90,man22,52,50.61,20.91,2018-04-07,2018-05-06
2419,SV44,man04,47,75.17,26.55,2018-03-22,2018-05-12
2420,QR14,man66,15,75.96,23.66,2018-04-18,2018-05-20
2421,DO37,man66,92,86.63,15.92,2018-03-28,2018-05-17
2422,YR81,man81,45,48.25,27.28,2018-04-24,2018-05-10
2423,NV83,man31,99,67.31,18.13,2018-04-04,2018-05-01
2424,QB04,man34,21,37.48,13.15,2018-03-09,2018-05-17
2425,GK68,man32,96,53.79,29.59,2018-03-18,2018-05-07
2426,WM20,man69,30,53.65,24.47,2018-03-09,2018-05-24
2427,EE76,man99,1,57.78,15.16,2018-04-08,2018-05-23
2428,GF25,man16,55,54.55,27.94,2018-04-04,2018-05-29
2429,UI27,man31,1,42.55,27.53,2018-04-14,2018-05-16
2430,VG18,man15,23,62.39,29.33,2018-04-01,2018-05-25
2431,AD31,man90,82,24.05,18.27,2018-04-22,2018-05-15
2432,OS45,man28,17,88.07,21.22,2018-03-20,2018-05-21
2433,UE68,man80,3,25.69,26.49,2018-04-13,2018-05-24
2434,GX64,man51,23,70.03,28.84,2018-04-27,2018-05-26
2435,UN94,man19,75,43.99,13.89,2018-03-06,2018-05-26
2436,OD75,man15,56,98.46,26.66,2018-04-20,2018-05-04
2437,FI26,man91,78,51.04,29.52,2018-03-26,2018-05-19
2438,HK75,man77,10,41.66,28.79,2018-04-30,2018-05-06
2439,GD51,man16,69,79.36,17.95,2018-03-17,2018-05-03
2440,LR72,man80,94,54.64,12.4,2018-04-21,2018-05-07
2441,YL15,man86,64,98.31,12.91,2018-04-01,2018-05-15
2442,TG00,man14,67,97.58,25.19,2018-04-18,2018-05-30
2443,EN37,man81,84,75.71,16.31,2018-04-21,2018-05-03
2444,EJ86,man72,99,20.52,18.38,2018-04-27,2018-05-18
2445,IM94,man26,52,70.97,15.66,2018-04-14,2018-05-18
2446,LR23,man48,95,40.37,24.67,2018-03-16,2018-05-05
2447,AS36,man38,29,90.28,14.02,2018-03-31,2018-05-25
2448,HE35,man32,69,91.19,29.96,2018-04-14,2018-05-18
2449,XH46,man90,81,67.26,19.76,2018-04-18,2018-05-07
2450,IX10,man74,35,98.58,14.63,2018-04-09,2018-05-16
2451,KI00,man76,63,32.37,23.59,2018-03-11,2018-05-27
2452,DK34,man46,7,78.64,24.61,2018-04-01,2018-05-15
2453,XI61,man69,32,81.92,19.96,2018-04-24,2018-05-07
2454,EW34,man73,53,34.98,13.71,2018-04-08,2018-05-11
2455,ZX53,man15,5,65.91,11.32,2018-04-16,2018-05-03
2456,JO07,man79,82,80.39,14.54,2018-04-29,2018-05-28
2457,HO40,man81,53,57.76,21.84,2018-04-12,2018-05-09
2458,XL09,man03,46,91.86,18.81,2018-04-01,2018-05-25
2459,YU22,man77,16,58.13,22.33,2018-04-29,2018-05-30
2460,HX41,man97,56,91.87,28.0,2018-03-07,2018-05-11
2461,SV27,man67,72,43.68,10.86,2018-03-29,2018-05-14
2462,YD99,man23,58,57.14,24.43,2018-03-05,2018-05-04
2463,CD34,man38,20,57.91,15.53,2018-03-13,2018-05-06
2464,AW79,man80,49,30.65,23.13,2018-03-06,2018-05-11
2465,MY93,man29,10,84.24,25.41,2018-03-08,2018-05-27
2466,TC95,man47,61,43.89,19.04,2018-04-10,2018-05-14
2467,AL56,man83,3,49.27,11.88,2018-04-01,2018-05-21
2468,AM88,man94,53,46.63,21.65,2018-04-15,2018-05-11
2469,SU78,man04,92,82.51,15.79,2018-04-13,2018-05-18
2470,PU56,man14,80,54.54,24.38,2018-03-28,2018-05-12
2471,MO50,man29,68,51.45,27.87,2018-04-17,2018-05-30
2472,OD89,man07,23,55.43,25.37,2018-03-22,2018-05-07
2473,HB49,man31,53,93.67,22.38,2018-03-15,2018-05-05
2474,AP42,man74,5,68.79,22.73,2018-04-22,2018-05-02
2475,JR52,man28,23,28.4,21.19,2018-03-21,2018-05-09
2476,RY90,man69,64,23.49,26.74,2018-04-26,2018-05-06
2477,HG76,man67,37,64.78,14.27,2018-03-26,2018-05-14
2478,IK21,man66,70,82.3,22.6,2018-03-03,2018-05-16
2479,XG22,man47,11,80.14,17.77,2018-03-09,2018-05-20
2480,XA15,man60,21,82.79,20.31,2018-03-10,2018-05-21
2481,ZT52,man92,2,70.74,24.85,2018-04-29,2018-05-18
2482,PA61,man51,37,44.99,28.69,2018-04-08,2018-05-04
2483,QP16,man47,94,80.27,15.19,2018-04-15,2018-05-16
2484,UG25,man05,56,60.78,15.01,2018-03-27,2018-05-27
2485,WD21,man85,44,68.49,13.49,2018-04-21,2018-05-17
2486,JD50,man83,30,91.23,12.06,2018-04-20,2018-05-30
2487,QN44,man69,12,27.46,15.72,2018-04-24,2018-05-15
2488,OT28,man36,10,49.08,21.11,2018-03-02,2018-05-30
2489,OK76,man73,39,40.24,27.27,2018-03-03,2018-05-29
2490,WV92,man34,85,69.71,28.71,2018-04-04,2018-05-13
2491,UU59,man04,17,90.76,26.72,2018-04-14,2018-05-19
2492,CR41,man01,13,39.14,27.75,2018-03-10,2018-05-04
2493,IH09,man07,62,59.64,20.5,2018-03-02,2018-05-24
2494,CX76,man77,100,99.51,24.78,2018-03-23,2018-05-29
2495,FX41,man84,20,27.52,21.33,2018-04-10,2018-05-23
2496,QN87,man27,97,23.62,15.9,2018-03-21,2018-05-05
2497,HI40,man47,93,91.41,27.2,2018-03-15,2018-05-20
2498,MT65,man10,40,77.51,25.77,2018-04-27,2018-05-07
2499,RX29,man98,91,60.92,13.3,2018-04-28,2018-05-23
2500,MW19,man04,56,34.13,21.15,2018-03-04,2018-05-25
2501,FM19,man01,27,93.08,11.66,2018-03-05,2018-05-26
2502,MV21,man92,67,73.32,25.55,2018-04-19,2018-05-04
2503,UV52,man52,52,81.87,27.97,2018-03-27,2018-05-12
2504,FX91,man89,75,35.96,23.79,2018-03-14,2018-05-27
2505,LR53,man03,89,42.99,10.62,2018-03-01,2018-05-24
2506,XW19,man98,9,27.56,13.85,2018-04-18,2018-05-25
2507,GB69,man88,61,88.19,24.95,2018-04-23,2018-05-30
2508,TP59,man00,39,86.64,12.05,2018-04-09,2018-05-06
2509,LF50,man12,65,38.28,16.98,2018-03-02,2018-05-13
2510,TK38,man19,60,88.96,27.56,2018-03-09,2018-05-23
2511,CI57,man98,17,91.35,27.4,2018-03-07,2018-05-05
2512,NL15,man30,38,23.3,23.13,2018-03-10,2018-05-10
2513,RM08,man38,6,77.14,19.6,2018-03-30,2018-05-21
2514,YA01,man87,69,28.04,10.64,2018-03-04,2018-05-30
2515,EF36,man77,25,38.19,24.16,2018-04-15,2018-05-29
2516,HH49,man12,12,53.53,17.11,2018-03-19,2018-05-05
2517,CZ41,man26,19,26.95,24.5,2018-04-25,2018-05-18
2518,LK57,man72,20,92.85,13.15,2018-03-05,2018-05-04
2519,HJ28,man50,2,71.9,21.66,2018-03-12,2018-05-21
2520,KF18,man77,99,21.63,28.81,2018-03-16,2018-05-12
2521,EP74,man13,36,89.91,22.89,2018-04-29,2018-05-12
2522,ZI73,man57,18,82.53,20.29,2018-03-08,2018-05-01
2523,RR26,man29,62,51.02,10.72,2018-03-04,2018-05-13
2524,ZX54,man27,48,98.45,24.9,2018-04-10,2018-05-23
2525,AU16,man78,84,82.88,16.59,2018-03-26,2018-04-30
2526,DD18,man25,83,30.17,22.2,2018-04-02,2018-05-01
2527,WC85,man68,28,69.13,18.75,2018-03-02,2018-05-25
2528,RB03,man86,78,26.34,13.85,2018-03-11,2018-05-09
2529,ZZ72,man09,30,88.67,21.64,2018-03-23,2018-05-23
2530,DP01,man18,71,68.73,26.17,2018-03-26,2018-05-19
2531,ZM26,man51,10,53.3,14.81,2018-04-28,2018-05-03
2532,TH95,man28,62,82.95,14.36,2018-03-11,2018-05-22
2533,FC30,man71,86,54.72,25.56,2018-03-27,2018-05-20
2534,VE14,man68,77,77.82,13.55,2018-03-08,2018-05-23
2535,MG01,man24,99,61.57,28.52,2018-03-24,2018-05-19
2536,IR50,man67,2,21.62,15.36,2018-04-11,2018-05-02
2537,TG16,man72,27,25.44,12.61,2018-04-29,2018-05-04
2538,KU12,man84,79,84.49,20.24,2018-04-15,2018-05-22
2539,RF97,man81,71,65.41,22.73,2018-04-29,2018-05-06
2540,UB78,man72,80,65.22,15.91,2018-03-26,2018-05-13
2541,WK81,man46,55,89.81,14.85,2018-04-21,2018-05-01
2542,VO65,man62,99,90.5,24.29,2018-03-07,2018-05-27
2543,NR56,man93,23,39.53,18.32,2018-04-17,2018-05-19
2544,LX93,man79,29,53.53,18.45,2018-03-27,2018-05-28
2545,JS03,man53,12,61.73,18.99,2018-04-22,2018-05-03
2546,ZJ53,man35,32,24.92,13.13,2018-03-12,2018-05-03
2547,WR58,man92,12,39.65,17.72,2018-03-18,2018-04-30
2548,FU20,man77,87,28.42,23.87,2018-04-29,2018-05-10
2549,NX10,man84,66,83.26,18.17,2018-04-02,2018-05-05
2550,OA49,man22,69,95.92,24.94,2018-03-07,2018-05-19
2551,CP23,man05,4,70.34,19.63,2018-04-25,2018-05-24
2552,JW41,man84,69,57.82,18.1,2018-04-24,2018-05-10
2553,RC69,man30,3,41.85,10.09,2018-03-28,2018-05-01
2554,UI51,man11,5,38.21,17.36,2018-04-12,2018-05-05
2555,MA45,man82,64,38.58,24.98,2018-03-27,2018-05-19
2556,DJ04,man92,84,89.76,19.34,2018-04-13,2018-05-05
